,fecha,hora,edad,genero,barrio,pregunta_1,pregunta_2,pregunta_3,pregunta_4,pregunta_5,pregunta_6,pregunta_7,pregunta_8,pregunta_9,pregunta_10,pregunta_11,pregunta_12,pregunta_13,barrio_completo,poblacion_por_barrio
4708,2018-02-17,09:40:00,32,Mujer,Otro,A,A,A,B,B,B,C,C,C,C,B,A,C,Parque avellaneda,53229
4709,2018-02-17,09:36:00,23,Mujer,Otro,C,C,C,B,C,C,C,B,C,C,C,C,C,Villa gral. mitre,34713
4710,2018-02-17,09:34:00,19,Mujer,Otro,A,A,A,A,A,A,A,A,A,B,C,A,C,Recoleta,157932
4711,2018-02-17,09:30:00,27,Mujer,Otro,C,C,C,A,B,A,A,A,A,B,A,C,A,Villa urquiza,91563
4712,2018-02-17,09:17:00,23,Mujer,Barracas,B,C,C,C,C,B,B,B,C,C,C,C,C,Barracas,89452
4713,2018-02-17,09:13:00,38,Hombre,Colegiales,B,A,B,B,B,A,B,B,B,C,A,B,B,Colegiales,52551
4714,2018-02-17,09:09:00,39,Mujer,Barracas,C,C,B,B,C,C,B,B,B,C,B,C,C,Barracas,89452
4715,2018-02-17,09:07:00,41,Hombre,Almagro,B,C,B,C,C,B,C,C,C,B,C,B,C,Almagro,131699
4716,2018-02-17,08:58:00,40,Mujer,Otro,B,A,A,B,B,A,C,C,C,B,A,A,C,Villa ortuzar,21736
4717,2018-02-17,08:53:00,25,Mujer,Palermo,B,C,C,B,C,B,C,C,C,C,C,B,C,Palermo,226534
4718,2018-02-17,08:50:00,23,Mujer,Otro,C,B,C,B,C,B,B,B,C,C,A,C,B,Balvanera,138926
4719,2018-02-17,08:46:00,15,Hombre,Villa crespo,C,C,C,C,C,C,C,C,C,C,C,C,C,Villa crespo,81959
4720,2018-02-17,08:37:00,25,Hombre,Balvanera,A,C,A,C,A,B,A,C,C,C,B,A,C,Balvanera,138926
4721,2018-02-17,08:35:00,25,Mujer,Balvanera,B,C,B,C,C,C,C,C,C,C,C,C,C,Balvanera,138926
4722,2018-02-17,08:26:00,26,Mujer,Otro,B,C,B,B,B,A,B,B,C,C,A,A,B,Floresta,37575
4723,2018-02-17,08:24:00,18,Mujer,Almagro,A,A,B,A,B,B,C,B,B,A,A,B,C,Almagro,131699
4724,2018-02-17,08:17:00,21,Mujer,Otro,C,C,B,A,B,A,A,A,B,C,B,A,B,Chacarita,27761
4725,2018-02-17,08:00:00,35,Mujer,Palermo,C,C,C,C,C,B,C,C,C,C,C,C,C,Palermo,226534
4726,2018-02-17,07:58:00,19,Mujer,Otro,B,A,A,B,B,B,B,C,C,C,B,C,C,Colegiales,52551
4727,2018-02-17,07:54:00,34,Mujer,Almagro,A,A,A,A,A,A,C,B,A,A,B,B,B,Almagro,131699
4728,2018-02-17,07:48:00,24,Mujer,Otro,B,C,C,B,B,A,B,B,B,C,C,A,A,Saavedra,50295
4729,2018-02-17,07:47:00,28,Mujer,Otro,C,C,C,B,C,B,C,A,C,C,C,C,C,Paternal,19717
4730,2018-02-17,07:43:00,24,Hombre,Otro,B,B,C,C,B,B,C,B,B,C,C,C,C,Villa pueyrredon,39654
4731,2018-02-17,07:34:00,21,Mujer,Otro,B,C,B,C,C,B,C,C,C,C,C,C,C,Saavedra,50295
4732,2018-02-17,07:33:00,40,Mujer,Almagro,B,C,A,A,B,B,A,A,B,C,A,A,C,Almagro,131699
4733,2018-02-17,07:30:00,29,Mujer,Liniers,B,A,A,B,A,C,C,C,B,A,A,B,C,Liniers,44132
4734,2018-02-17,07:30:00,48,Mujer,Caballito,B,B,A,A,B,A,A,C,B,C,C,B,B,Caballito,176076
4735,2018-02-17,07:19:00,39,Mujer,Palermo,B,C,B,C,C,B,C,C,C,C,C,C,C,Palermo,226534
4736,2018-02-17,07:05:00,23,Mujer,Recoleta,C,C,C,C,C,C,C,C,C,C,C,C,C,Recoleta,157932
4737,2018-02-17,06:39:00,38,Mujer,Mataderos,B,C,C,C,B,C,C,B,C,C,C,C,C,Mataderos,64436
4738,2018-02-17,06:00:00,34,Mujer,Parque chacabuco,C,C,C,B,C,C,C,B,B,C,C,C,C,Parque chacabuco,56281
4739,2018-02-17,05:43:00,29,Mujer,Otro,B,B,A,B,C,B,C,C,C,B,B,C,C,Caballito,176076
4740,2018-02-17,05:21:00,20,Mujer,Otro,A,B,B,C,C,C,C,C,C,C,C,C,B,Villa crespo,81959
4741,2018-02-17,04:38:00,16,Mujer,Otro,B,B,A,A,B,A,A,A,B,C,A,B,A,Monte castro,33623
4742,2018-02-17,04:33:00,39,Mujer,Otro,C,A,C,B,B,B,B,B,B,C,B,C,C,San cristobal,48611
4743,2018-02-17,04:31:00,44,Mujer,Belgrano,B,B,B,A,B,B,C,B,B,C,A,B,C,Belgrano,126267
4744,2018-02-17,04:28:00,21,Mujer,Otro,A,B,A,B,A,B,B,A,A,C,A,B,A,Nueva pompeya,42695
4745,2018-02-17,04:06:00,26,Mujer,Caballito,B,C,B,B,C,B,A,A,A,C,C,C,C,Caballito,176076
4746,2018-02-17,04:00:00,20,Mujer,Otro,A,B,A,A,A,B,A,B,B,C,C,B,C,Barracas,89452
4747,2018-02-17,03:38:00,15,Mujer,Balvanera,B,C,C,B,C,C,C,C,B,C,A,C,C,Balvanera,138926
4748,2018-02-17,03:37:00,29,Mujer,Otro,B,A,A,B,C,C,C,B,A,C,C,C,C,Saavedra,50295
4749,2018-02-17,03:32:00,22,Mujer,Belgrano,B,B,A,A,C,B,C,C,C,C,A,A,C,Belgrano,126267
4750,2018-02-17,02:57:00,31,Hombre,Almagro,A,B,A,A,B,A,C,C,C,C,A,A,B,Almagro,131699
4751,2018-02-17,02:54:00,32,Mujer,Villa urquiza,C,B,C,B,C,B,B,C,C,C,B,A,B,Villa urquiza,91563
4752,2018-02-17,02:52:00,37,Mujer,Belgrano,C,C,C,B,C,B,B,B,C,C,B,B,B,Belgrano,126267
4753,2018-02-17,02:41:00,38,Mujer,Otro,C,C,C,B,B,A,B,A,B,C,C,C,C,Constitucion,44107
4754,2018-02-17,02:32:00,17,Mujer,Otro,A,A,A,B,C,B,C,C,C,C,C,B,C,Nunez,51949
4755,2018-02-17,02:27:00,23,Hombre,Otro,A,B,A,A,A,B,C,C,C,C,C,A,C,Nunez,51949
4756,2018-02-17,02:26:00,23,Hombre,Otro,A,B,A,A,A,B,C,C,C,C,C,A,C,Nueva pompeya,42695
4757,2018-02-17,02:20:00,47,Mujer,Otro,B,B,B,B,B,B,B,B,B,B,B,B,B,Villa crespo,81959
4758,2018-02-17,02:17:00,18,Mujer,Otro,C,B,C,C,B,B,C,B,B,C,C,B,B,Villa del parque,55273
4759,2018-02-17,02:16:00,32,Mujer,Otro,C,C,B,B,C,C,C,C,C,C,B,B,C,Versalles,13822
4760,2018-02-17,02:13:00,17,Mujer,Caballito,B,C,B,C,C,C,C,C,B,C,C,B,C,Caballito,176076
4761,2018-02-17,02:12:00,36,Mujer,Otro,A,B,A,A,A,A,B,A,A,B,C,B,C,Paternal,19717
4762,2018-02-17,02:09:00,34,Mujer,Otro,C,C,C,B,C,C,C,C,B,C,C,C,C,Recoleta,157932
4763,2018-02-17,02:09:00,18,Hombre,Palermo,C,A,A,A,B,A,A,A,A,A,A,A,A,Palermo,226534
4764,2018-02-17,02:09:00,30,Hombre,Barracas,C,C,C,C,C,C,C,C,C,C,C,C,C,Barracas,89452
4765,2018-02-17,02:09:00,25,Mujer,Belgrano,C,C,C,C,C,B,C,B,C,C,C,C,C,Belgrano,126267
4766,2018-02-17,02:09:00,27,Mujer,La paternal,B,C,B,B,B,B,C,C,B,C,B,B,B,Paternal,19717
4767,2018-02-17,02:05:00,17,Mujer,Caballito,B,C,B,C,C,C,C,C,B,C,C,B,C,Caballito,176076
4768,2018-02-17,02:02:00,25,Mujer,Otro,A,B,B,A,B,A,C,A,A,C,A,B,C,Constitucion,44107
4769,2018-02-17,02:01:00,39,Mujer,Otro,C,C,C,C,C,C,C,C,C,C,C,B,C,Nueva pompeya,42695
4770,2018-02-17,02:00:00,36,Mujer,Otro,B,C,B,B,B,A,B,A,B,C,B,A,B,Villa real,13419
4771,2018-02-17,01:54:00,19,Mujer,Saavedra,B,C,C,C,C,C,C,C,C,C,A,C,C,Saavedra,50295
4772,2018-02-17,01:51:00,32,Mujer,Otro,C,B,C,B,B,B,C,B,B,C,C,B,C,Puerto madero,6726
4773,2018-02-17,01:47:00,30,Hombre,Otro,C,C,B,B,B,B,B,C,B,C,C,C,C,Chacarita,27761
4774,2018-02-17,01:45:00,25,Mujer,Retiro,A,C,B,A,B,A,A,A,C,C,B,A,C,Retiro,65413
4775,2018-02-17,01:44:00,37,Mujer,Balvanera,C,C,B,B,B,B,B,C,B,C,C,A,C,Balvanera,138926
4776,2018-02-17,01:43:00,33,Mujer,Otro,B,A,A,A,A,A,A,B,A,B,B,C,B,San telmo,20453
4777,2018-02-17,01:43:00,28,Mujer,Barracas,C,C,C,C,C,C,C,C,C,C,C,C,C,Barracas,89452
4778,2018-02-17,01:42:00,19,Mujer,Otro,B,C,A,A,A,B,B,A,B,C,B,B,C,Boca,45113
4779,2018-02-17,01:40:00,26,Mujer,Belgrano,B,C,A,A,B,C,A,B,B,C,B,C,A,Belgrano,126267
4780,2018-02-17,01:39:00,24,Mujer,Villa soldati,C,C,B,C,C,C,C,B,C,C,C,B,C,Villa soldati,46779
4781,2018-02-17,01:37:00,26,Mujer,Otro,B,C,C,C,C,C,C,C,C,C,C,C,C,San telmo,20453
4782,2018-02-17,01:37:00,26,Mujer,Almagro,B,A,B,A,B,B,B,B,B,B,B,B,B,Almagro,131699
4783,2018-02-17,01:36:00,25,Mujer,Villa del parque,B,C,C,C,B,C,B,C,C,C,C,B,C,Villa del parque,55273
4784,2018-02-17,01:36:00,21,Mujer,Otro,B,C,B,B,C,B,C,B,C,C,B,B,B,Mataderos,64436
4785,2018-02-17,01:35:00,39,Mujer,Almagro,C,C,B,C,C,C,C,C,C,C,C,C,C,Almagro,131699
4786,2018-02-17,01:35:00,31,Mujer,Otro,B,B,A,A,C,B,C,B,B,B,A,C,C,San cristobal,48611
4787,2018-02-17,01:34:00,32,Mujer,Otro,B,C,C,A,C,C,C,B,B,C,C,C,B,Balvanera,138926
4788,2018-02-17,01:33:00,33,Mujer,Otro,C,C,C,C,B,B,C,B,C,C,C,C,C,Versalles,13822
4789,2018-02-17,01:32:00,26,Mujer,Palermo,A,A,B,B,B,B,B,B,B,B,B,A,C,Palermo,226534
4790,2018-02-17,01:30:00,17,Mujer,Recoleta,C,B,C,C,C,B,B,C,C,C,C,B,C,Recoleta,157932
4791,2018-02-17,01:28:00,34,Mujer,Otro,B,C,C,C,C,C,C,C,C,C,A,C,C,Flores,164310
4792,2018-02-17,01:25:00,29,Mujer,Caballito,B,B,C,C,C,C,B,C,C,C,C,B,C,Caballito,176076
4793,2018-02-17,01:21:00,30,Mujer,Balvanera,C,C,C,B,C,C,C,C,C,C,C,C,C,Balvanera,138926
4794,2018-02-17,01:21:00,34,Mujer,Otro,B,C,B,A,B,B,C,B,C,C,C,C,C,Villa santa rita,33325
4795,2018-02-17,01:18:00,24,Mujer,Saavedra,C,C,C,C,C,C,C,C,C,C,C,C,C,Saavedra,50295
4796,2018-02-17,01:17:00,18,Mujer,Caballito,C,B,B,C,C,B,B,C,C,C,C,C,C,Caballito,176076
4797,2018-02-17,01:16:00,22,Mujer,Otro,B,B,B,C,C,C,C,B,B,C,A,B,C,Parque chas,17489
4798,2018-02-17,01:16:00,28,Mujer,Otro,B,C,C,B,B,B,B,B,B,C,B,C,C,Villa soldati,46779
4799,2018-02-17,01:15:00,21,Mujer,Otro,A,A,A,A,B,A,B,A,A,C,A,A,A,Parque chas,17489
4800,2018-02-17,01:14:00,27,Mujer,Otro,C,C,C,C,C,B,C,C,C,C,C,C,C,Retiro,65413
4801,2018-02-17,01:12:00,37,Mujer,Liniers,A,C,B,C,B,B,C,C,C,A,C,A,C,Liniers,44132
4802,2018-02-17,01:08:00,20,Mujer,Flores,B,A,B,B,A,A,A,C,C,C,B,C,C,Flores,164310
4803,2018-02-17,01:07:00,21,Mujer,Villa pueyrredon,A,B,A,A,A,A,B,B,B,C,A,B,C,Villa pueyrredon,39654
4804,2018-02-17,01:06:00,31,Mujer,Villa urquiza,B,A,B,A,A,A,B,B,B,C,B,C,C,Villa urquiza,91563
4805,2018-02-17,01:05:00,26,Mujer,Palermo,B,C,C,C,C,B,C,C,C,C,C,C,C,Palermo,226534
4806,2018-02-17,01:03:00,39,Mujer,Otro,C,C,C,B,C,C,C,C,C,C,C,C,C,Flores,164310
4807,2018-02-17,01:03:00,28,Hombre,Otro,B,C,A,A,A,C,A,B,B,C,B,A,C,Palermo,226534
4808,2018-02-17,01:01:00,18,Mujer,Liniers,B,C,B,B,B,C,B,C,C,C,B,A,A,Liniers,44132
4809,2018-02-17,01:01:00,28,Mujer,Otro,C,C,B,A,C,B,C,B,B,C,B,C,C,Villa real,13419
4810,2018-02-17,00:59:00,32,Hombre,Balvanera,B,C,B,A,C,B,A,B,C,C,C,C,C,Balvanera,138926
4811,2018-02-17,00:57:00,22,Mujer,Otro,C,A,A,A,B,A,C,C,C,B,C,C,B,Villa riachuelo,14084
4812,2018-02-17,00:57:00,36,Mujer,Otro,C,B,C,C,C,C,C,C,C,C,C,C,C,San cristobal,48611
4813,2018-02-17,00:56:00,24,Mujer,Otro,C,C,C,B,C,C,C,C,C,C,A,B,C,Monte castro,33623
4814,2018-02-17,00:51:00,46,Mujer,Otro,A,C,A,A,A,C,C,A,A,C,C,B,B,Versalles,13822
4815,2018-02-17,00:51:00,31,Mujer,Recoleta,C,C,A,C,C,B,B,C,C,B,C,C,C,Recoleta,157932
4816,2018-02-17,00:48:00,16,Mujer,Palermo,C,C,C,B,B,B,C,B,B,C,C,B,B,Palermo,226534
4817,2018-02-17,00:47:00,43,Mujer,Palermo,C,C,B,B,C,B,C,B,B,C,C,C,C,Palermo,226534
4818,2018-02-17,00:43:00,34,Hombre,Floresta,A,C,A,B,A,C,B,C,C,C,B,B,C,Floresta,37575
4819,2018-02-17,00:43:00,35,Mujer,Otro,C,C,C,C,C,C,C,C,C,C,C,C,C,Parque chacabuco,56281
4820,2018-02-17,00:42:00,32,Mujer,Otro,C,C,C,B,B,B,A,A,C,C,A,B,C,Nueva pompeya,42695
4821,2018-02-17,00:38:00,45,Mujer,Otro,A,C,B,A,A,A,A,B,B,B,A,B,B,Villa real,13419
4822,2018-02-17,00:38:00,18,Mujer,Belgrano,A,A,B,B,B,A,B,C,C,B,B,B,A,Belgrano,126267
4823,2018-02-17,00:34:00,25,Mujer,Otro,C,C,C,A,C,C,B,B,C,C,A,C,C,San nicolas,29273
4824,2018-02-17,00:33:00,30,Mujer,Otro,B,C,B,B,C,C,C,B,B,C,C,C,C,Monserrat,39914
4825,2018-02-17,00:31:00,22,Mujer,La boca,C,C,B,B,C,C,C,C,C,C,C,B,B,Boca,45113
4826,2018-02-17,00:30:00,19,Mujer,Otro,A,B,B,B,B,B,C,C,B,C,A,C,C,Barracas,89452
4827,2018-02-17,00:27:00,25,Mujer,Otro,B,C,C,C,C,C,B,C,C,C,A,B,C,Boca,45113
4828,2018-02-17,00:27:00,23,Mujer,Flores,B,B,A,A,C,C,C,B,C,B,C,B,A,Flores,164310
4829,2018-02-17,00:26:00,29,Mujer,Otro,C,C,C,C,C,B,C,C,C,C,C,C,C,Monserrat,39914
4830,2018-02-17,00:24:00,0,Hombre,Otro,B,B,C,C,C,C,C,C,C,C,B,B,C,Villa crespo,81959
4831,2018-02-17,00:24:00,19,Mujer,Otro,B,C,C,C,C,C,C,C,C,C,C,C,C,Villa lugano,126374
4832,2018-02-17,00:22:00,22,Mujer,Mataderos,C,A,B,B,C,B,C,C,C,C,C,B,C,Mataderos,64436
4833,2018-02-17,00:17:00,29,Mujer,Palermo,C,A,C,A,C,B,B,B,B,C,C,C,C,Palermo,226534
4834,2018-02-17,00:14:00,34,Mujer,Nunez,B,B,C,B,C,C,B,C,C,C,C,B,A,Nunez,51949
4835,2018-02-17,00:13:00,36,Mujer,Barracas,B,C,C,B,C,B,C,C,C,C,C,C,C,Barracas,89452
4836,2018-02-17,00:13:00,24,Hombre,Recoleta,B,A,B,A,A,B,C,B,B,A,C,B,B,Recoleta,157932
4837,2018-02-17,00:12:00,20,Mujer,Montserrat,C,B,A,A,B,B,B,C,C,C,C,B,C,Monserrat,39914
4838,2018-02-17,00:12:00,22,Mujer,Belgrano,C,C,B,B,C,C,C,A,B,C,B,C,C,Belgrano,126267
4839,2018-02-17,00:12:00,24,Mujer,Caballito,C,C,C,C,C,C,C,C,C,C,C,C,C,Caballito,176076
4840,2018-02-17,00:08:00,18,Mujer,Otro,B,C,B,B,C,C,C,C,C,C,B,C,C,Villa devoto,66521
4841,2018-02-17,00:06:00,22,Mujer,Balvanera,A,A,C,C,B,C,B,C,C,C,C,B,C,Balvanera,138926
4842,2018-02-17,00:06:00,37,Hombre,Nunez,B,A,B,B,A,B,C,B,C,A,C,A,A,Nunez,51949
4843,2018-02-17,00:05:00,22,Mujer,Otro,C,C,C,C,C,C,C,C,C,C,C,C,C,Villa soldati,46779
4844,2018-02-17,00:04:00,20,Mujer,Belgrano,C,C,B,B,C,C,C,C,C,C,C,B,C,Belgrano,126267
4845,2018-02-17,00:02:00,22,Mujer,Otro,B,C,A,B,C,C,C,C,B,B,B,B,C,Villa lugano,126374
4846,2018-02-17,00:00:00,20,Mujer,Otro,B,A,B,C,B,B,B,C,C,C,C,C,B,Parque patricios,40985
4847,2018-02-16,23:55:00,27,Mujer,Agronomia,C,B,C,B,C,C,C,C,C,C,C,B,C,Agronomia,13912
4848,2018-02-16,23:54:00,19,Mujer,Otro,A,A,A,B,A,A,A,A,A,B,C,A,C,Villa del parque,55273
4849,2018-02-16,23:52:00,36,Hombre,Colegiales,C,A,C,C,A,C,B,C,C,C,C,C,C,Colegiales,52551
4850,2018-02-16,23:52:00,33,Mujer,Otro,C,C,B,A,B,B,C,A,B,C,B,A,B,Nueva pompeya,42695
4851,2018-02-16,23:44:00,36,Mujer,Otro,A,A,A,A,B,A,A,B,A,B,A,A,A,Villa luro,32502
4852,2018-02-16,23:39:00,25,Mujer,Mataderos,B,C,C,C,C,B,C,C,C,C,C,C,C,Mataderos,64436
4853,2018-02-16,23:39:00,30,Mujer,Palermo,B,B,C,A,C,B,B,A,C,C,B,C,B,Palermo,226534
4854,2018-02-16,23:39:00,23,Mujer,Otro,A,C,C,A,B,A,C,B,B,C,B,C,A,Monte castro,33623
4855,2018-02-16,23:38:00,16,Mujer,Otro,B,C,C,B,C,C,A,C,C,C,C,B,C,Villa real,13419
4856,2018-02-16,23:36:00,43,Mujer,Boedo,A,B,B,B,B,B,C,C,C,C,B,B,B,Boedo,47306
4857,2018-02-16,23:36:00,23,Mujer,Otro,B,A,A,B,C,C,B,C,C,C,C,C,C,Villa pueyrredon,39654
4858,2018-02-16,23:35:00,45,Mujer,Belgrano,C,C,C,B,C,C,C,C,C,C,C,C,B,Belgrano,126267
4859,2018-02-16,23:34:00,31,Hombre,Otro,C,C,B,B,C,C,C,C,C,B,B,B,C,Barracas,89452
4860,2018-02-16,23:31:00,36,Mujer,Otro,B,C,B,C,C,C,B,C,C,C,C,C,C,Retiro,65413
4861,2018-02-16,23:29:00,18,Mujer,Montserrat,A,A,B,B,B,A,A,B,B,C,B,A,C,Monserrat,39914
4862,2018-02-16,23:27:00,30,Mujer,Belgrano,C,C,C,B,C,C,B,B,B,C,C,B,C,Belgrano,126267
4863,2018-02-16,23:22:00,30,Mujer,Caballito,B,C,C,C,C,C,B,B,B,C,C,C,C,Caballito,176076
4864,2018-02-16,23:20:00,29,Mujer,Otro,B,C,A,B,B,C,B,C,C,C,A,C,C,Caballito,176076
4865,2018-02-16,23:20:00,28,Hombre,Balvanera,B,C,C,B,B,A,B,B,B,C,A,B,C,Balvanera,138926
4866,2018-02-16,23:19:00,32,Mujer,Flores,B,B,C,B,B,B,B,A,A,C,B,C,B,Flores,164310
4867,2018-02-16,23:19:00,21,Mujer,Recoleta,C,C,C,C,C,C,C,C,C,C,C,C,C,Recoleta,157932
4868,2018-02-16,23:19:00,18,Mujer,Otro,A,A,B,B,A,A,B,C,C,B,A,A,C,Balvanera,138926
4869,2018-02-16,23:18:00,38,Mujer,Nunez,B,A,C,A,B,A,B,A,B,C,B,B,B,Nunez,51949
4870,2018-02-16,23:18:00,30,Mujer,Almagro,C,C,C,C,C,C,C,C,C,C,C,C,C,Almagro,131699
4871,2018-02-16,23:13:00,27,Mujer,Otro,B,C,C,C,B,C,C,C,C,C,C,B,C,Flores,164310
4872,2018-02-16,23:10:00,48,Hombre,Otro,C,C,C,B,C,B,C,B,B,C,C,C,C,Caballito,176076
4873,2018-02-16,23:06:00,20,Mujer,Caballito,A,A,A,A,A,A,A,A,A,A,A,A,A,Caballito,176076
4874,2018-02-16,23:05:00,32,Mujer,Otro,B,A,C,C,C,C,C,C,C,C,A,C,C,Chacarita,27761
4875,2018-02-16,23:04:00,28,Hombre,Palermo,B,C,B,C,C,C,B,C,B,C,C,C,C,Palermo,226534
4876,2018-02-16,23:03:00,38,Mujer,Otro,C,C,B,C,C,C,C,B,C,C,C,C,C,Boca,45113
4877,2018-02-16,22:58:00,22,Hombre,Recoleta,B,B,B,B,C,C,C,C,C,C,B,B,C,Recoleta,157932
4878,2018-02-16,22:56:00,21,Mujer,Recoleta,C,C,C,C,C,C,C,C,C,C,C,C,C,Recoleta,157932
4879,2018-02-16,22:51:00,39,Mujer,Otro,C,C,C,C,C,C,C,C,C,C,C,C,C,Villa del parque,55273
4880,2018-02-16,22:50:00,40,Mujer,Otro,C,C,B,B,B,C,C,C,C,C,C,B,C,Villa santa rita,33325
4881,2018-02-16,22:45:00,42,Mujer,Villa urquiza,B,C,C,C,C,C,C,C,C,C,C,B,C,Villa urquiza,91563
4882,2018-02-16,22:43:00,25,Mujer,Otro,A,A,B,A,A,A,A,A,C,C,A,A,B,Boedo,47306
4883,2018-02-16,22:42:00,31,Mujer,Otro,C,C,C,B,C,C,B,B,C,C,C,C,C,Villa urquiza,91563
4884,2018-02-16,22:40:00,27,Mujer,Palermo,B,C,B,C,C,B,C,C,C,C,C,C,B,Palermo,226534
4885,2018-02-16,22:38:00,42,Mujer,Otro,B,C,C,C,B,C,C,C,C,C,C,C,C,San nicolas,29273
4886,2018-02-16,22:37:00,24,Hombre,Villa urquiza,B,B,B,A,A,A,B,A,B,A,A,C,B,Villa urquiza,91563
4887,2018-02-16,22:36:00,23,Mujer,Caballito,A,C,C,C,C,C,C,C,C,C,A,C,B,Caballito,176076
4888,2018-02-16,22:35:00,26,Mujer,Otro,C,C,C,C,C,B,C,C,C,C,C,B,C,San nicolas,29273
4889,2018-02-16,22:34:00,35,Mujer,Otro,B,C,C,C,C,B,C,B,C,C,B,C,C,Liniers,44132
4890,2018-02-16,22:32:00,23,Mujer,Colegiales,C,C,B,C,C,C,C,C,C,C,C,B,C,Colegiales,52551
4891,2018-02-16,22:32:00,27,Hombre,Flores,B,C,C,C,B,C,C,B,C,C,C,C,C,Flores,164310
4892,2018-02-16,22:31:00,43,Mujer,Otro,B,A,A,A,A,C,C,B,C,A,A,B,B,Villa soldati,46779
4893,2018-02-16,22:28:00,40,Mujer,Caballito,C,C,B,B,C,C,C,B,C,C,B,C,C,Caballito,176076
4894,2018-02-16,22:27:00,40,Mujer,Almagro,C,C,B,B,C,C,C,B,B,C,A,B,C,Almagro,131699
4895,2018-02-16,22:26:00,26,Mujer,Agronomia,A,B,B,B,A,A,A,A,B,C,A,A,A,Agronomia,13912
4896,2018-02-16,22:26:00,24,Mujer,Palermo,B,C,A,B,B,A,B,C,C,C,B,B,A,Palermo,226534
4897,2018-02-16,22:22:00,38,Hombre,Parque chas,B,B,B,B,B,C,C,B,B,C,C,B,C,Parque chas,17489
4898,2018-02-16,22:21:00,41,Mujer,Colegiales,C,C,C,C,C,B,C,B,C,C,C,C,C,Colegiales,52551
4899,2018-02-16,22:20:00,25,Mujer,Otro,C,C,A,B,B,A,A,B,B,A,A,C,A,Retiro,65413
4900,2018-02-16,22:19:00,29,Mujer,Otro,A,C,C,C,C,C,C,B,C,C,C,C,C,Villa lugano,126374
4901,2018-02-16,22:18:00,30,Mujer,Belgrano,B,A,B,B,B,B,B,A,B,C,A,B,B,Belgrano,126267
4902,2018-02-16,22:11:00,16,Mujer,Otro,A,B,A,B,A,A,B,B,C,C,C,C,C,Colegiales,52551
4903,2018-02-16,22:08:00,31,Mujer,Constitucion,B,C,B,A,C,C,C,C,C,B,A,B,B,Constitucion,44107
4904,2018-02-16,22:05:00,41,Mujer,Otro,B,C,B,A,B,B,C,B,A,B,B,C,C,Villa urquiza,91563
4905,2018-02-16,22:02:00,20,Mujer,Palermo,A,C,B,B,C,B,C,C,C,C,C,C,C,Palermo,226534
4906,2018-02-16,22:01:00,20,Mujer,Palermo,A,C,B,B,C,B,C,C,C,C,C,C,C,Palermo,226534
4907,2018-02-16,21:59:00,31,Mujer,Villa luro,C,C,C,A,C,B,B,B,B,C,A,C,C,Villa luro,32502
4908,2018-02-16,21:59:00,33,Hombre,Monte castro,B,C,B,B,B,A,C,B,C,C,B,B,C,Monte castro,33623
4909,2018-02-16,21:58:00,23,Mujer,Otro,A,A,B,A,A,A,C,B,B,A,A,B,C,Villa del parque,55273
4910,2018-02-16,21:54:00,23,Mujer,Otro,B,C,C,C,C,C,C,C,C,C,C,C,C,Liniers,44132
4911,2018-02-16,21:51:00,24,Mujer,Otro,B,C,B,B,B,B,C,C,C,C,B,C,C,Retiro,65413
4912,2018-02-16,21:47:00,28,Mujer,Otro,B,B,B,B,B,A,B,C,C,C,C,B,C,Chacarita,27761
4913,2018-02-16,21:46:00,64,Mujer,Belgrano,B,B,B,A,A,B,C,B,B,C,B,A,C,Belgrano,126267
4914,2018-02-16,21:43:00,42,Mujer,Belgrano,C,C,C,C,C,C,C,B,B,C,C,C,C,Belgrano,126267
4915,2018-02-16,21:31:00,28,Mujer,Otro,A,C,B,A,A,A,C,C,C,C,C,B,C,Flores,164310
4916,2018-02-16,21:31:00,33,Mujer,Mataderos,C,C,B,B,C,C,C,B,B,C,C,C,C,Mataderos,64436
4917,2018-02-16,21:29:00,18,Mujer,Otro,C,B,C,C,C,B,C,C,C,C,C,C,C,Nueva pompeya,42695
4918,2018-02-16,21:28:00,30,Mujer,Belgrano,B,C,B,C,C,C,B,B,B,C,C,C,C,Belgrano,126267
4919,2018-02-16,21:27:00,29,Mujer,Belgrano,A,B,B,A,C,A,C,B,A,A,A,A,A,Belgrano,126267
4920,2018-02-16,21:27:00,48,Mujer,Caballito,A,A,B,B,B,C,C,C,C,C,B,A,B,Caballito,176076
4921,2018-02-16,21:27:00,25,Mujer,Otro,B,C,B,A,A,B,B,B,A,C,C,B,C,Barracas,89452
4922,2018-02-16,21:26:00,28,Mujer,Otro,C,C,C,B,C,C,C,B,C,C,C,C,C,San nicolas,29273
4923,2018-02-16,21:18:00,45,Hombre,Belgrano,A,B,A,C,B,C,C,C,C,C,C,A,C,Belgrano,126267
4924,2018-02-16,21:17:00,40,Mujer,Recoleta,C,C,C,B,C,C,C,B,B,C,C,C,C,Recoleta,157932
4925,2018-02-16,21:15:00,37,Mujer,Retiro,C,C,C,A,C,B,A,B,A,A,A,C,C,Retiro,65413
4926,2018-02-16,21:12:00,33,Mujer,Belgrano,B,B,C,B,C,C,C,B,B,C,C,B,B,Belgrano,126267
4927,2018-02-16,21:12:00,45,Hombre,Otro,C,C,C,B,C,B,B,C,C,C,C,C,C,Villa luro,32502
